RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,EngagementScore,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_26-35,AgeGroup_36-50,AgeGroup_51-65,AgeGroup_65+
4820.0,15683157.0,Waring,613.0,26.0,4.0,100446.57,1.0,0.0,1.0,149653.81,0.0,0.6711883834538964,1.0,False,False,True,True,False,False,False
321.0,15810834.0,Gordon,525.0,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,0.0,2.26480650855183,1.0,False,True,False,False,False,True,False
1372.0,15792722.0,Omeokachie,611.0,43.0,8.0,64897.75,1.0,1.0,0.0,114996.33,0.0,0.5643413634038286,0.0,False,False,False,False,True,False,False
4043.0,15567328.0,Ch'En,738.0,38.0,5.0,177997.07,1.0,0.0,1.0,19233.41,0.0,9.25409565461067,1.0,False,True,True,False,True,False,False
5258.0,15628600.0,Lee,807.0,31.0,1.0,141069.18,3.0,1.0,1.0,194257.11,0.0,0.7261945460089156,3.0,True,False,False,True,False,False,False
5147.0,15628992.0,Esposito,850.0,32.0,2.0,128647.98,2.0,0.0,0.0,54416.18,0.0,2.364105968004957,0.0,True,False,True,True,False,False,False
908.0,15724848.0,Oluchukwu,516.0,46.0,1.0,104947.72,1.0,1.0,0.0,115789.25,1.0,0.9063605959914587,0.0,False,False,False,False,True,False,False
5964.0,15653521.0,Onuora,850.0,40.0,7.0,104449.8,1.0,1.0,1.0,747.88,0.0,139.4746821920735,1.0,True,False,False,False,True,False,False
3951.0,15602841.0,Lockett,794.0,28.0,5.0,0.0,2.0,0.0,1.0,86699.98,0.0,0.0,2.0,False,True,False,True,False,False,False
7863.0,15811343.0,Cattaneo,644.0,35.0,5.0,161591.11,3.0,1.0,1.0,63795.62,0.0,2.5329102074686713,3.0,True,False,True,True,False,False,False
8889.0,15637788.0,Schmidt,743.0,23.0,3.0,110203.77,1.0,1.0,0.0,95583.45,0.0,1.1529466351482904,0.0,False,False,True,False,False,False,False
6697.0,15587299.0,Board,567.0,48.0,3.0,0.0,1.0,1.0,0.0,55362.45,0.0,0.0,0.0,False,False,False,False,True,False,False
4979.0,15758939.0,Bray,540.0,35.0,7.0,127801.88,1.0,0.0,1.0,84239.46,0.0,1.517108049979784,1.0,True,False,True,True,False,False,False
6381.0,15642162.0,Ponce,603.0,35.0,1.0,123407.69,1.0,1.0,0.0,152541.89,1.0,0.8090032252568441,0.0,True,False,True,True,False,False,False
8410.0,15590011.0,Hughes,749.0,38.0,9.0,129378.32,1.0,1.0,1.0,13549.34,0.0,9.547975917947447,1.0,False,True,True,False,True,False,False
927.0,15628303.0,Thurgood,738.0,35.0,3.0,0.0,1.0,1.0,1.0,15650.73,0.0,0.0,1.0,False,True,True,True,False,False,False
6551.0,15617331.0,Sergeyeva,637.0,39.0,3.0,109698.41,1.0,1.0,1.0,88391.29,1.0,1.2410404798880084,1.0,True,False,False,False,True,False,False
16.0,15643966.0,Goforth,616.0,45.0,3.0,143129.41,2.0,0.0,1.0,64327.26,0.0,2.224984944408569,2.0,True,False,True,False,True,False,False
144.0,15713483.0,Greeves,793.0,52.0,2.0,0.0,1.0,1.0,0.0,159123.82,1.0,0.0,0.0,False,True,True,False,False,True,False
2364.0,15644005.0,Holman,571.0,33.0,9.0,0.0,2.0,0.0,1.0,77519.62,0.0,0.0,2.0,False,False,False,True,False,False,False
130.0,15591607.0,Fernie,770.0,24.0,9.0,101827.07,1.0,1.0,0.0,167256.35,0.0,0.608804755067565,0.0,False,False,True,False,False,False,False
1162.0,15781802.0,Abramov,755.0,41.0,6.0,104817.41,1.0,1.0,0.0,126013.58,1.0,0.8317879565999426,0.0,False,False,True,False,True,False,False
5873.0,15684248.0,Meng,658.0,21.0,7.0,0.0,2.0,0.0,1.0,154279.87,0.0,0.0,2.0,False,True,True,False,False,False,False
6131.0,15651144.0,Yao,632.0,35.0,2.0,150561.03,2.0,0.0,0.0,64722.61,0.0,2.326214962360721,0.0,True,False,False,True,False,False,False
4666.0,15656293.0,Davey,786.0,35.0,3.0,0.0,2.0,1.0,0.0,92712.97,0.0,0.0,0.0,False,False,True,True,False,False,False
6046.0,15784594.0,Mazzi,549.0,37.0,1.0,130622.34,2.0,1.0,1.0,128499.94,0.0,1.0165088286513702,2.0,True,False,False,False,True,False,False
8526.0,15751084.0,Mancini,712.0,29.0,8.0,140170.61,1.0,1.0,1.0,38170.04,0.0,3.672171625399779,1.0,False,False,False,True,False,False,False
1877.0,15664754.0,Steele,640.0,39.0,9.0,131607.28,3.5,0.0,1.0,6981.43,1.0,18.848349356885784,3.5,True,False,True,False,True,False,False
2489.0,15571148.0,Baranov,645.0,21.0,1.0,0.0,2.0,0.0,0.0,28726.07,0.0,0.0,0.0,False,True,False,False,False,False,False
7020.0,15699839.0,Hall,637.0,36.0,2.0,152606.82,1.0,1.0,1.0,71692.8,0.0,2.1285915936942943,1.0,False,False,True,False,True,False,False
9445.0,15781903.0,Odinakachukwu,581.0,41.0,2.0,127913.71,2.0,1.0,1.0,44205.95,0.0,2.893520362748392,2.0,True,False,True,False,True,False,False
1183.0,15755638.0,Mancini,673.0,43.0,5.0,168069.73,1.0,1.0,1.0,146992.24,1.0,1.1433840767099224,1.0,False,False,False,False,True,False,False
8871.0,15789560.0,Clark,668.0,42.0,8.0,187534.79,1.0,1.0,1.0,32900.41,1.0,5.6999013112204,1.0,False,False,True,False,True,False,False
5357.0,15655436.0,Kendall,839.0,47.0,2.0,136911.07,1.0,1.0,1.0,168184.62,1.0,0.814047419749679,1.0,True,False,True,False,True,False,False
1171.0,15590820.0,Ecuyer,699.0,26.0,6.0,79932.41,1.0,0.0,0.0,150242.44,0.0,0.5320193014749929,0.0,False,True,True,True,False,False,False
2183.0,15724889.0,Chinweuba,665.0,38.0,9.0,0.0,1.0,0.0,1.0,87412.74,0.0,0.0,1.0,False,True,True,False,True,False,False
3372.0,15625175.0,Palerma,742.0,43.0,6.0,97067.69,1.0,0.0,1.0,60920.03,1.0,1.593336324090384,1.0,True,False,False,False,True,False,False
8878.0,15696371.0,Thomas,812.0,24.0,1.0,92476.88,1.0,0.0,0.0,83247.14,0.0,1.1108582125678725,0.0,False,True,False,False,False,False,False
1860.0,15681956.0,Bailey,684.0,34.0,9.0,0.0,2.0,1.0,1.0,65257.57,0.0,0.0,2.0,False,False,True,True,False,False,False
5012.0,15609011.0,Barry,480.0,47.0,8.0,75408.33,1.0,1.0,0.0,25887.89,1.0,2.9127679865764815,0.0,False,True,True,False,True,False,False
6581.0,15673074.0,Obidimkpa,527.0,30.0,6.0,126663.51,1.0,1.0,1.0,162267.91,0.0,0.7805778075418144,1.0,True,False,False,True,False,False,False
5301.0,15613734.0,Fallaci,640.0,33.0,6.0,84719.13,2.0,1.0,1.0,113048.79,0.0,0.7493966154205153,2.0,False,False,False,True,False,False,False
7353.0,15809800.0,Korovina,726.0,38.0,4.0,0.0,2.0,0.0,0.0,6787.48,0.0,0.0,0.0,False,False,False,False,True,False,False
9549.0,15758513.0,Mcdonald,569.0,43.0,7.0,0.0,2.0,1.0,0.0,52534.81,0.0,0.0,0.0,False,False,True,False,True,False,False
7387.0,15664083.0,Ulyanova,666.0,37.0,2.0,158468.76,1.0,0.0,1.0,93266.01,0.0,1.6990869547549559,1.0,True,False,False,False,True,False,False
9185.0,15716984.0,Palermo,695.0,56.0,4.0,0.0,2.0,1.0,0.0,84644.76,0.0,0.0,0.0,False,True,False,False,False,True,False
3122.0,15593715.0,Castiglione,634.0,27.0,3.0,107027.52,1.0,1.0,0.0,173425.68,0.0,0.6171341110837156,0.0,True,False,True,True,False,False,False
388.0,15776433.0,Greco,730.0,62.0,2.0,0.0,2.0,1.0,1.0,186489.95,0.0,0.0,2.0,False,True,True,False,False,True,False
7787.0,15566380.0,Drury,586.0,33.0,10.0,66948.67,2.0,1.0,1.0,140759.03,0.0,0.47562273182237885,2.0,False,True,False,True,False,False,False
1033.0,15750243.0,Genovese,830.0,40.0,4.0,0.0,2.0,0.0,1.0,81622.52,0.0,0.0,2.0,False,True,True,False,True,False,False
7854.0,15746674.0,Miller,730.0,47.0,7.0,0.0,1.0,1.0,0.0,33373.26,1.0,0.0,0.0,False,False,False,False,True,False,False
5420.0,15594456.0,K?,740.0,56.0,4.0,99097.33,1.0,1.0,1.0,85016.64,1.0,1.1656090430174255,1.0,False,True,False,False,False,True,False
932.0,15700476.0,Azubuike,564.0,41.0,9.0,103522.75,2.0,1.0,1.0,34338.21,0.0,3.014709715220589,2.0,True,False,True,False,True,False,False
4020.0,15592091.0,Belbin,620.0,31.0,2.0,166833.86,2.0,1.0,1.0,135171.6,0.0,1.2342283865221204,2.0,False,True,True,True,False,False,False
692.0,15688251.0,Mamelu,767.0,43.0,1.0,76408.85,2.0,1.0,0.0,77837.63,0.0,0.9816314855490134,0.0,False,False,True,False,True,False,False
8135.0,15761783.0,Shah,577.0,41.0,6.0,0.0,1.0,1.0,1.0,167621.18,0.0,0.0,1.0,False,False,True,False,True,False,False
7162.0,15775235.0,Ku,690.0,36.0,6.0,110480.48,1.0,0.0,0.0,81292.33,0.0,1.359034990939601,0.0,False,False,False,False,True,False,False
830.0,15639788.0,Yuan,577.0,39.0,10.0,0.0,2.0,1.0,0.0,10553.31,0.0,0.0,0.0,False,False,False,False,True,False,False
3499.0,15694253.0,Palerma,686.0,41.0,7.0,152105.57,2.0,0.0,1.0,132374.41,0.0,1.1490470171159433,2.0,False,False,False,False,True,False,False
2082.0,15809143.0,White,456.0,32.0,9.0,133060.63,1.0,1.0,1.0,125167.92,0.0,1.0630484788076786,1.0,True,False,True,True,False,False,False
9443.0,15606552.0,Akabueze,741.0,37.0,9.0,105261.76,2.0,1.0,1.0,149503.54,0.0,0.704070658991359,2.0,False,False,True,False,True,False,False
45.0,15684171.0,Bianchi,660.0,61.0,5.0,155931.11,1.0,1.0,1.0,158338.39,0.0,0.9847903923338341,1.0,False,True,False,False,False,True,False
3940.0,15654611.0,Parry,736.0,25.0,9.0,81732.88,2.0,1.0,0.0,136497.28,0.0,0.5987832227629535,0.0,True,False,False,False,False,False,False
5607.0,15741988.0,Marino,492.0,52.0,8.0,125396.24,1.0,1.0,0.0,10014.72,1.0,12.51994265015396,0.0,True,False,False,False,False,True,False
8439.0,15692142.0,Rogova,707.0,48.0,7.0,105086.74,1.0,1.0,1.0,180344.69,1.0,0.5826961542579698,1.0,True,False,False,False,True,False,False
4320.0,15759456.0,Lupton,609.0,34.0,7.0,140694.78,2.0,1.0,0.0,46266.63,0.0,3.040890142849331,0.0,False,True,True,True,False,False,False
2966.0,15654574.0,Onyekachi,499.0,36.0,5.0,131142.53,2.0,1.0,0.0,174918.46,0.0,0.7497309333106791,0.0,True,False,True,False,True,False,False
3970.0,15743673.0,Wood,551.0,27.0,2.0,113873.22,1.0,1.0,1.0,85129.77,1.0,1.3376270413153786,1.0,False,True,True,True,False,False,False
1188.0,15719302.0,Brennan,765.0,50.0,9.0,126547.8,1.0,1.0,1.0,79579.94,1.0,1.590177245958643,1.0,False,False,False,False,True,False,False
285.0,15708608.0,Wallwork,799.0,22.0,8.0,174185.98,2.0,0.0,1.0,192633.85,0.0,0.9042288038742731,2.0,False,False,False,False,False,False,False
8876.0,15768120.0,Brown,702.0,36.0,9.0,90560.48,2.0,1.0,0.0,174268.87,0.0,0.5196565533674868,0.0,True,False,True,False,True,False,False
4160.0,15732268.0,Cook,751.0,29.0,3.0,159597.45,1.0,1.0,0.0,39934.41,0.0,3.9963894198156473,0.0,False,False,True,True,False,False,False
3093.0,15689751.0,Jones,666.0,31.0,2.0,79589.43,1.0,0.0,0.0,4050.57,0.0,19.64409599241775,0.0,False,False,False,True,False,False,False
4557.0,15796231.0,Nwankwo,681.0,18.0,1.0,98894.39,1.0,1.0,1.0,9596.4,0.0,10.304289703461354,1.0,False,False,False,False,False,False,False
4585.0,15589666.0,Sorokina,595.0,39.0,9.0,136422.41,1.0,1.0,1.0,151757.81,0.0,0.8989422755753027,1.0,False,False,False,False,True,False,False
4324.0,15579566.0,Li Fonti,616.0,43.0,3.0,120867.18,1.0,1.0,0.0,18761.92,1.0,6.441810762930291,0.0,False,True,False,False,True,False,False
5506.0,15802466.0,Donaldson,534.0,53.0,7.0,0.0,2.0,1.0,1.0,80619.17,0.0,0.0,2.0,False,False,False,False,False,True,False
5324.0,15569264.0,Yobanna,622.0,32.0,5.0,179305.09,1.0,1.0,1.0,149043.78,0.0,1.2030283113571638,1.0,False,False,True,True,False,False,False
3365.0,15763544.0,Thompson,673.0,47.0,1.0,0.0,2.0,0.0,0.0,108762.16,0.0,0.0,0.0,False,False,True,False,True,False,False
7636.0,15702030.0,Azarov,516.0,29.0,2.0,104982.57,1.0,1.0,0.0,157378.5,0.0,0.6670663587061848,0.0,False,False,False,True,False,False,False
3196.0,15705298.0,L?,697.0,29.0,0.0,172693.54,1.0,0.0,0.0,141798.98,0.0,1.2178671675412083,0.0,True,False,True,True,False,False,False
5138.0,15601594.0,Ifeanacho,698.0,51.0,6.0,144237.91,3.5,1.0,0.0,157143.61,1.0,0.9178673706976015,0.0,False,False,False,False,False,True,False
970.0,15605926.0,Sinclair,649.0,62.0,9.0,116854.71,2.0,0.0,1.0,107125.79,0.0,1.0908075374983233,2.0,True,False,True,False,False,True,False
3735.0,15679733.0,Haugh,796.0,40.0,2.0,113228.38,2.0,1.0,1.0,46415.09,0.0,2.4394208990890878,2.0,True,False,True,False,True,False,False
926.0,15636731.0,Ts'Ai,714.0,36.0,1.0,101609.01,2.0,1.0,1.0,447.73,0.0,226.43685512446234,2.0,True,False,False,False,True,False,False
9499.0,15701932.0,Millar,586.0,52.0,6.0,140900.97,1.0,1.0,1.0,67288.89,0.0,2.0939396690944214,1.0,False,False,False,False,False,True,False
6453.0,15677243.0,Wan,538.0,43.0,5.0,0.0,2.0,1.0,0.0,126933.73,0.0,0.0,0.0,False,True,True,False,True,False,False
5628.0,15695174.0,Chang,654.0,29.0,4.0,132954.64,1.0,1.0,1.0,146715.07,0.0,0.9062036626253689,1.0,False,False,True,True,False,False,False
2852.0,15776454.0,Hamilton,603.0,48.0,5.0,0.0,1.0,1.0,0.0,100478.6,1.0,0.0,0.0,False,False,False,False,True,False,False
5182.0,15711287.0,Ahmed,661.0,35.0,5.0,128415.45,1.0,1.0,0.0,142626.49,0.0,0.9003555345466713,0.0,False,True,False,True,False,False,False
9728.0,15807728.0,Ferri,530.0,45.0,1.0,0.0,1.0,0.0,1.0,190663.89,1.0,0.0,1.0,False,False,False,False,True,False,False
9527.0,15665521.0,Chiazagomekpele,642.0,18.0,5.0,111183.53,2.0,0.0,1.0,10063.75,0.0,11.046824809359398,2.0,True,False,True,False,False,False,False
7812.0,15687852.0,Vinogradoff,611.0,30.0,2.0,104145.65,1.0,0.0,0.0,159629.64,0.0,0.6524164157958646,0.0,False,False,True,True,False,False,False
4472.0,15642824.0,Onyekaozulu,826.0,56.0,8.0,174506.1,2.0,0.0,1.0,161802.82,1.0,1.0785042034236274,2.0,False,True,False,False,False,True,False
6766.0,15689955.0,Arcuri,461.0,40.0,7.0,0.0,2.0,1.0,0.0,176547.8,0.0,0.0,0.0,False,False,False,False,True,False,False
4349.0,15579387.0,Ni,635.0,44.0,2.0,79064.85,2.0,0.0,1.0,113291.75,0.0,0.6978809323632802,2.0,True,False,False,False,True,False,False
8451.0,15710053.0,Neumayer,667.0,44.0,5.0,140406.68,2.0,0.0,1.0,57164.19,0.0,2.4561569724512413,2.0,True,False,False,False,True,False,False
3627.0,15634968.0,Hsueh,789.0,37.0,6.0,110689.07,1.0,1.0,1.0,71121.04,1.0,1.5563258590445384,1.0,True,False,False,False,True,False,False
1790.0,15773017.0,Todd,763.0,37.0,6.0,0.0,2.0,1.0,1.0,149705.25,0.0,0.0,2.0,False,True,False,False,True,False,False
8295.0,15569430.0,Burrows,704.0,36.0,2.0,175509.8,2.0,1.0,0.0,152039.67,0.0,1.154360869364756,0.0,False,True,False,False,True,False,False
2060.0,15668081.0,Capon,581.0,50.0,4.0,0.0,2.0,1.0,1.0,80701.72,0.0,0.0,2.0,False,True,False,False,True,False,False
4014.0,15653776.0,Salier,720.0,57.0,1.0,162082.31,3.5,0.0,0.0,27145.73,1.0,5.9706016157378805,0.0,True,False,False,False,False,True,False
1903.0,15622017.0,Bruno,773.0,33.0,10.0,0.0,1.0,1.0,1.0,98820.09,0.0,0.0,1.0,False,True,False,True,False,False,False
8517.0,15783875.0,Li Fonti,500.0,34.0,4.0,0.0,2.0,1.0,0.0,12833.96,0.0,0.0,0.0,False,False,False,True,False,False,False
6924.0,15622578.0,Sergeyev,806.0,34.0,5.0,113958.55,1.0,0.0,1.0,32125.98,0.0,3.5471292353031627,1.0,False,False,True,True,False,False,False
76.0,15780961.0,Cavenagh,735.0,21.0,1.0,178718.19,2.0,1.0,0.0,22388.0,0.0,7.982410558756532,0.0,False,False,False,False,False,False,False
2346.0,15641250.0,Calabresi,794.0,38.0,9.0,179581.31,1.0,1.0,0.0,23596.24,0.0,7.610267556714259,0.0,False,True,True,False,True,False,False
7960.0,15686999.0,Nicholas,556.0,40.0,8.0,0.0,2.0,1.0,0.0,62112.7,0.0,0.0,0.0,False,False,False,False,True,False,False
431.0,15597602.0,Nwachinemelu,619.0,57.0,3.0,137946.39,1.0,1.0,1.0,72467.99,1.0,1.90352301032483,1.0,True,False,True,False,False,True,False
4587.0,15664895.0,Onuchukwu,602.0,25.0,0.0,0.0,2.0,1.0,1.0,101274.17,0.0,0.0,2.0,False,False,False,False,False,False,False
5045.0,15789498.0,Miller,562.0,30.0,3.0,111099.79,2.0,0.0,0.0,140650.19,0.0,0.7898958409097,0.0,False,False,True,True,False,False,False
8459.0,15728542.0,Vorobyova,850.0,62.0,4.0,0.0,2.0,1.0,1.0,107236.87,0.0,0.0,2.0,False,False,False,False,False,True,False
8158.0,15798834.0,Yefremov,719.0,32.0,7.0,0.0,1.0,0.0,0.0,76264.27,0.0,0.0,0.0,False,True,False,True,False,False,False
7179.0,15678210.0,Robson,684.0,38.0,5.0,105069.98,2.0,1.0,1.0,198355.28,0.0,0.5297033197033136,2.0,False,False,True,False,True,False,False
1554.0,15568106.0,L?,592.0,38.0,8.0,119278.01,2.0,0.0,1.0,19370.73,0.0,6.157323584419151,2.0,False,False,False,False,True,False,False
241.0,15812009.0,Grant,662.0,38.0,4.0,0.0,2.0,1.0,0.0,136259.65,0.0,0.0,0.0,False,True,True,False,True,False,False
784.0,15745196.0,Verco,571.0,35.0,8.0,0.0,2.0,0.0,0.0,84569.13,0.0,0.0,0.0,False,False,False,True,False,False,False
3067.0,15789815.0,Fallaci,503.0,28.0,5.0,0.0,2.0,1.0,0.0,125918.17,0.0,0.0,0.0,False,False,False,True,False,False,False
978.0,15582616.0,Y?An,520.0,38.0,4.0,0.0,2.0,1.0,0.0,56388.63,0.0,0.0,0.0,False,False,False,False,True,False,False
2942.0,15792008.0,Zetticci,555.0,26.0,9.0,0.0,2.0,0.0,1.0,158918.03,0.0,0.0,2.0,False,True,False,True,False,False,False
5379.0,15720968.0,Young,606.0,27.0,2.0,130274.26,2.0,1.0,0.0,147533.09,0.0,0.8830112416730262,0.0,True,False,True,True,False,False,False
4731.0,15576550.0,Ugochukwu,619.0,38.0,1.0,0.0,1.0,1.0,0.0,112442.63,1.0,0.0,0.0,False,True,False,False,True,False,False
1621.0,15657386.0,Fiorentini,712.0,43.0,1.0,141749.74,2.0,0.0,1.0,90905.26,0.0,1.559295696467988,2.0,True,False,True,False,True,False,False
2147.0,15594349.0,Streeten,850.0,49.0,5.0,122486.47,1.0,0.0,1.0,59748.19,0.0,2.0500105524443093,1.0,False,False,True,False,True,False,False
1802.0,15774931.0,She,452.0,30.0,7.0,112935.87,1.0,1.0,1.0,99017.34,0.0,1.140555072928914,1.0,False,False,True,True,False,False,False
2096.0,15673578.0,Page,611.0,40.0,7.0,128486.91,2.0,1.0,0.0,10109.47,0.0,12.708302383568718,0.0,True,False,False,False,True,False,False
7370.0,15757188.0,Chimaijem,644.0,26.0,4.0,153455.72,2.0,1.0,1.0,82696.84,0.0,1.8556194454413804,2.0,False,True,False,True,False,False,False
5247.0,15801863.0,Marino,521.0,32.0,2.0,136555.01,2.0,1.0,1.0,129353.21,0.0,1.05566730298148,2.0,False,False,False,True,False,False,False
1358.0,15746326.0,Fields,591.0,43.0,3.0,0.0,2.0,0.0,1.0,198926.36,0.0,0.0,2.0,False,False,True,False,True,False,False
8065.0,15748882.0,Reid,714.0,29.0,9.0,0.0,2.0,1.0,0.0,129192.55,0.0,0.0,0.0,False,True,True,True,False,False,False
6052.0,15623220.0,Brown,723.0,45.0,4.0,0.0,2.0,1.0,0.0,37214.39,0.0,0.0,0.0,False,True,False,False,True,False,False
8370.0,15632882.0,Konovalova,684.0,37.0,1.0,126817.13,2.0,1.0,1.0,29995.83,1.0,4.227684391984086,2.0,True,False,True,False,True,False,False
6019.0,15697480.0,Menkens,731.0,30.0,7.0,0.0,2.0,0.0,1.0,143086.09,0.0,0.0,2.0,False,False,True,True,False,False,False
9934.0,15765375.0,Butusov,797.0,46.0,8.0,0.0,1.0,0.0,0.0,162668.33,0.0,0.0,0.0,False,False,False,False,True,False,False
8772.0,15621093.0,Teng,681.0,31.0,4.0,97338.19,2.0,0.0,0.0,48226.76,0.0,2.018302114798614,0.0,True,False,True,True,False,False,False
5782.0,15706199.0,White,636.0,36.0,6.0,96643.32,1.0,0.0,0.0,182059.28,0.0,0.5308314367087649,0.0,True,False,True,False,True,False,False
1610.0,15750248.0,Wright,619.0,35.0,8.0,132292.63,1.0,1.0,0.0,65682.93,0.0,2.0140790905781674,0.0,False,False,False,True,False,False,False
3097.0,15745083.0,Lei,613.0,59.0,8.0,91415.76,1.0,0.0,0.0,27965.0,1.0,3.268817850246728,0.0,True,False,True,False,False,True,False
7873.0,15717736.0,Shen,639.0,46.0,10.0,110031.09,2.0,1.0,1.0,133995.59,0.0,0.8211484337026785,2.0,True,False,False,False,True,False,False
2416.0,15574886.0,Palerma,706.0,32.0,6.0,94486.47,1.0,1.0,1.0,146949.74,0.0,0.6429805661407354,1.0,False,False,True,True,False,False,False
2018.0,15602929.0,Wilson,728.0,37.0,4.0,0.0,1.0,0.0,0.0,4539.38,0.0,0.0,0.0,False,True,False,False,True,False,False
7682.0,15633608.0,Black,641.0,33.0,2.0,146193.6,2.0,1.0,1.0,55796.83,1.0,2.620058880425995,2.0,False,False,True,True,False,False,False
4126.0,15633378.0,Davidson,692.0,49.0,9.0,0.0,2.0,1.0,0.0,178342.63,0.0,0.0,0.0,False,True,False,False,True,False,False
9805.0,15596136.0,Folliero,637.0,36.0,9.0,166939.88,1.0,1.0,1.0,72504.76,0.0,2.3024361099035446,1.0,False,False,False,False,True,False,False
3247.0,15579212.0,Chuang,638.0,57.0,6.0,0.0,1.0,1.0,0.0,33676.48,1.0,0.0,0.0,False,False,True,False,False,True,False
125.0,15779659.0,Zetticci,625.0,28.0,3.0,0.0,1.0,0.0,0.0,183646.41,0.0,0.0,0.0,False,False,False,True,False,False,False
6427.0,15749123.0,Sokolova,743.0,45.0,7.0,157332.26,1.0,1.0,0.0,125424.42,0.0,1.2543889428474708,0.0,False,True,True,False,True,False,False
5310.0,15778696.0,Ikemefuna,684.0,36.0,5.0,174180.39,1.0,1.0,0.0,119830.08,0.0,1.453549362986631,0.0,False,True,False,False,True,False,False
7465.0,15569682.0,Leckie,768.0,37.0,9.0,108308.11,1.0,1.0,0.0,41788.25,1.0,2.5917696536788766,0.0,True,False,True,False,True,False,False
9160.0,15747762.0,Chigozie,609.0,32.0,7.0,118520.41,1.0,0.0,0.0,3815.48,0.0,31.054901375089088,0.0,False,False,True,True,False,False,False
3342.0,15640866.0,Peng,718.0,29.0,3.0,0.0,1.0,0.0,1.0,134462.29,0.0,0.0,1.0,False,False,False,True,False,False,False
599.0,15637476.0,Alexandrova,683.0,57.0,5.0,162448.69,1.0,0.0,0.0,9221.78,1.0,17.613852872994908,0.0,True,False,False,False,False,True,False
2124.0,15723320.0,Azubuike,651.0,25.0,2.0,109175.14,2.0,1.0,0.0,114566.47,0.0,0.9529331493485891,0.0,True,False,False,False,False,False,False
9793.0,15787168.0,Y?,819.0,28.0,8.0,168253.21,1.0,1.0,1.0,102799.14,0.0,1.636702148460109,1.0,False,True,False,True,False,False,False
6274.0,15576935.0,Ampt,743.0,43.0,2.0,161807.18,2.0,0.0,1.0,93228.86,1.0,1.7355724871838272,2.0,False,True,True,False,True,False,False
7051.0,15720529.0,Schiavone,591.0,29.0,6.0,0.0,2.0,1.0,1.0,108684.65,0.0,0.0,2.0,False,False,True,True,False,False,False
9664.0,15607634.0,Cobb,606.0,40.0,9.0,95293.86,2.0,0.0,1.0,96985.58,0.0,0.9825468637001119,2.0,True,False,True,False,True,False,False
2198.0,15670753.0,Uvarova,614.0,35.0,2.0,127283.78,1.0,1.0,1.0,31302.35,0.0,4.066139247077389,1.0,False,True,True,True,False,False,False
4052.0,15725639.0,Ignatyev,793.0,62.0,9.0,116270.72,1.0,1.0,1.0,184243.25,0.0,0.6310683779819451,1.0,False,False,False,False,False,True,False
6056.0,15623972.0,Wisdom,479.0,23.0,9.0,123575.51,1.0,0.0,1.0,95148.28,0.0,1.2987540210498703,1.0,True,False,False,False,False,False,False
3363.0,15652192.0,Traeger,759.0,33.0,9.0,160541.36,2.0,0.0,0.0,93541.14,0.0,1.716246389060588,0.0,False,False,False,True,False,False,False
7319.0,15771856.0,Cremin,632.0,32.0,1.0,0.0,2.0,1.0,0.0,19525.65,0.0,0.0,0.0,False,True,False,True,False,False,False
726.0,15672692.0,Yin,787.0,42.0,10.0,145988.65,2.0,1.0,1.0,79510.37,0.0,1.8360726270972316,2.0,False,False,False,False,True,False,False
5834.0,15624519.0,Calabrese,656.0,49.0,9.0,97092.87,1.0,1.0,0.0,74771.22,1.0,1.2985152774653475,0.0,True,False,False,False,True,False,False
979.0,15799515.0,Wei,652.0,48.0,8.0,133297.24,1.0,1.0,0.0,77764.37,0.0,1.7140951042861365,0.0,False,False,False,False,True,False,False
809.0,15708917.0,Martin,598.0,53.0,10.0,167772.96,1.0,1.0,1.0,136886.86,0.0,1.2256233679158985,1.0,True,False,True,False,False,True,False
9519.0,15714920.0,Balashov,585.0,44.0,7.0,163867.86,1.0,1.0,1.0,112333.22,0.0,1.45875281815283,1.0,True,False,True,False,True,False,False
1476.0,15745080.0,Griffiths,634.0,26.0,8.0,0.0,1.0,1.0,0.0,21760.96,0.0,0.0,0.0,False,False,True,True,False,False,False
5937.0,15773723.0,Duncan,588.0,22.0,9.0,67178.19,1.0,1.0,1.0,163534.75,1.0,0.41078595964490944,1.0,False,True,False,False,False,False,False
9039.0,15657349.0,Carter,803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,4.371356628410495,0.0,True,False,False,False,True,False,False
7337.0,15801072.0,Hurst,654.0,28.0,7.0,0.0,2.0,1.0,0.0,151316.37,0.0,0.0,0.0,False,False,False,True,False,False,False
3963.0,15600911.0,Mbadiwe,712.0,33.0,2.0,182888.08,1.0,1.0,0.0,3061.0,0.0,59.72830829523187,0.0,False,False,True,True,False,False,False
6424.0,15600720.0,Moore,652.0,41.0,8.0,115144.68,1.0,1.0,0.0,188905.43,0.0,0.6095328782614758,0.0,False,True,True,False,True,False,False
4907.0,15571244.0,Tung,809.0,33.0,3.0,0.0,2.0,0.0,1.0,141426.78,0.0,0.0,2.0,False,True,False,True,False,False,False
1236.0,15600700.0,Pan,523.0,62.0,6.0,116227.27,1.0,1.0,1.0,119404.63,0.0,0.9733818246258572,1.0,True,False,True,False,False,True,False
